optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f010_i71_d02,2,1128.195246246081,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f010_i72_d02,2,250.64774095341988,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f010_i73_d02,2,4228.707183643547,30001,1,0.703125,30,2
maes,stagnation_restart,bbob_f010_i74_d02,2,89782.34440224533,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f010_i75_d02,2,23830.522527061257,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f010_i76_d02,2,1079674.8863095068,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f010_i77_d02,2,-10.82257190359035,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f010_i78_d02,2,1787.691399505146,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f010_i79_d02,2,-965.9054879489637,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f010_i80_d02,2,57591991.00964559,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i01_d02,2,13037340.823400378,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i02_d02,2,37858025.046176545,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f011_i03_d02,2,inf,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i04_d02,2,inf,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f011_i05_d02,2,8299172.463457836,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i71_d02,2,31359.962767462614,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f011_i72_d02,2,21659834.38887711,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i73_d02,2,2024500.6247321158,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i74_d02,2,2008765.7371451221,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i75_d02,2,146601.37292031696,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f011_i76_d02,2,686024.243547229,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f011_i77_d02,2,60375698.28933828,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f011_i78_d02,2,2.6564627797979865,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i79_d02,2,26657350.82156303,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f011_i80_d02,2,1154.8975265660388,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i01_d02,2,37459.14483611023,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f012_i02_d02,2,7603854839.05691,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f012_i03_d02,2,293222778.80856496,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i04_d02,2,6522392.561402782,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i05_d02,2,8569251.630104922,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f012_i71_d02,2,130.21491275927906,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i72_d02,2,inf,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i73_d02,2,2746.360147186172,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f012_i74_d02,2,130.58782426142852,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f012_i75_d02,2,17325974.360368665,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i76_d02,2,46204.60620995082,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i77_d02,2,48750769.08874314,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f012_i78_d02,2,27801.446088948484,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f012_i79_d02,2,inf,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f012_i80_d02,2,38927631.99478404,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f013_i01_d02,2,555.9408062539862,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f013_i02_d02,2,-42.63667802471038,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f013_i03_d02,2,-254.08177976394407,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i04_d02,2,1006.1190679822398,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i05_d02,2,1109.6747502800265,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f013_i71_d02,2,132.623261374793,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i72_d02,2,-731.4462726605557,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i73_d02,2,852.6761994037735,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i74_d02,2,47.98143579567275,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i75_d02,2,427.0542522100555,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f013_i76_d02,2,544.5927680605331,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f013_i77_d02,2,130.80881999839195,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f013_i78_d02,2,729.1535193351474,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f013_i79_d02,2,106.52917351999227,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f013_i80_d02,2,406.2601676600795,30001,1,0.59375,30,2
maes,stagnation_restart,bbob_f014_i01_d02,2,-44.46246856201398,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f014_i02_d02,2,-178.7334219707665,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f014_i03_d02,2,154.01331054063866,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f014_i04_d02,2,53.848840095343206,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f014_i05_d02,2,-54.24795680644589,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f014_i71_d02,2,34.28971873717794,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f014_i72_d02,2,68.66562844492154,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f014_i73_d02,2,inf,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f014_i74_d02,2,10.601470733757482,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f014_i75_d02,2,-122.04990277086168,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f014_i76_d02,2,-33.16159183941812,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f014_i77_d02,2,inf,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f014_i78_d02,2,178.41439246656753,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f014_i79_d02,2,70.77628056997048,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f014_i80_d02,2,-97.62215721146022,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f015_i01_d02,2,1150.7808673342552,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f015_i02_d02,2,110.09946347643984,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f015_i03_d02,2,64.83382784993451,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f015_i04_d02,2,794.4843287272815,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f015_i05_d02,2,235.79491280675296,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f015_i71_d02,2,-301.70744399686873,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f015_i72_d02,2,inf,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f015_i73_d02,2,31.838629162307953,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f015_i74_d02,2,-967.650625524686,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f015_i75_d02,2,-34.342244548381764,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f015_i76_d02,2,-13.113569165897417,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f015_i77_d02,2,-35.71028192758321,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f015_i78_d02,2,330.583677562903,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f015_i79_d02,2,-206.4645476429356,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f015_i80_d02,2,407.34388770624344,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f016_i01_d02,2,76.87122263462332,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f016_i02_d02,2,-351.92796653017035,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f016_i03_d02,2,111.31843786621545,30001,1,0.6875,30,2
maes,stagnation_restart,bbob_f016_i04_d02,2,-504.2522245063217,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f016_i05_d02,2,-56.74258824679131,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f016_i71_d02,2,73.72418794628008,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f016_i72_d02,2,-82.2418528530996,30001,1,0.703125,30,2
maes,stagnation_restart,bbob_f016_i73_d02,2,731.4884741277735,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f016_i74_d02,2,78.18338308156768,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f016_i75_d02,2,-30.85134172492856,30001,1,0.703125,30,2
maes,stagnation_restart,bbob_f016_i76_d02,2,-130.78316351944824,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f016_i77_d02,2,123.59178323937957,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f016_i78_d02,2,78.96870237076351,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f016_i79_d02,2,127.27827439609452,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f016_i80_d02,2,-490.95983781323235,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f017_i01_d02,2,-12.850137223008632,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f017_i02_d02,2,42.61697709800583,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f017_i03_d02,2,inf,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f017_i04_d02,2,43.10665842150041,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f017_i05_d02,2,-124.85619806992042,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f017_i71_d02,2,494.40672477143454,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f017_i72_d02,2,-3.514783076174446,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f017_i73_d02,2,167.18179997845905,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f017_i74_d02,2,-28.190651387195267,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f017_i75_d02,2,369.9132650815552,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f017_i76_d02,2,55.18892980006748,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f017_i77_d02,2,-338.8563331246955,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f017_i78_d02,2,91.77364077998749,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f017_i79_d02,2,761.4081008590657,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f017_i80_d02,2,37.61876476907059,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f018_i01_d02,2,-0.8162991569471849,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f018_i02_d02,2,79.88801692458473,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i03_d02,2,411.7859844489003,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i04_d02,2,50.40881701513724,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f018_i05_d02,2,-88.44334062327115,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f018_i71_d02,2,491.3073027453979,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i72_d02,2,-29.58113499193926,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f018_i73_d02,2,47.64965906297438,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f018_i74_d02,2,inf,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i75_d02,2,443.5457624458938,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i76_d02,2,69.02130148768968,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f018_i77_d02,2,-252.68727537252323,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i78_d02,2,273.1578133028064,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f018_i79_d02,2,846.0073123378102,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f018_i80_d02,2,148.96063532087783,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f019_i01_d02,2,37.640340121235894,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f019_i02_d02,2,75.03666892974954,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f019_i03_d02,2,216.38020426248056,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f019_i04_d02,2,-58.46392877011425,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f019_i05_d02,2,-608.8015673742739,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f019_i71_d02,2,62.60199762591316,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f019_i72_d02,2,-84.1482252799578,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f019_i73_d02,2,-25.593745713261583,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f019_i74_d02,2,-24.012399987962986,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f019_i75_d02,2,-999.5229155819208,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f019_i76_d02,2,-847.549336312419,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f019_i77_d02,2,134.96964354882076,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f019_i78_d02,2,-996.3581846197062,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f019_i79_d02,2,29.298860875350478,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f019_i80_d02,2,155.6497347831022,30001,1,0.65625,30,2
